Ticker                      Company   Market_Cap       EBIT           EV       EV_EBIT
   SSP            EW SCRIPPS  -CL A     355.1659    162.235    3057.9519     18.848904
  SSSS            SURO CAPITAL CORP     239.5683    -11.612     260.5973    -22.442069
  SSTI            SOUNDTHINKING INC     102.9928     -8.101      92.8608    -11.462881
  SSTK             SHUTTERSTOCK INC     678.5848    109.965     800.6718      7.281151
  STAA            STAAR SURGICAL CO    1140.7153    -45.946     991.5323    -21.580383
  STAG          STAG INDUSTRIAL INC    7021.3438    317.328   10211.8158     32.180633
  STBA            S & T BANCORP INC    1471.8081    237.342    1618.5031      6.819287
   STC STEWART INFORMATION SERVICES    2123.4680    195.418    2437.4670     12.473094
  STEL          STELLAR BANCORP INC    1574.9079    197.188    1211.9889      6.146362
  STEP          STEPSTONE GROUP INC    4009.2270   -249.295    4102.2100    -16.455244
  STEX                STREAMEX CORP     150.9092    -65.194     158.9082     -2.437467
  STIM              NEURONETICS INC      95.2117    -31.436     151.3807     -4.815520
  STKS     ONE GP HOSPITALITY (THE)      54.6735     22.933     701.7575     30.600336
  STLD           STEEL DYNAMICS INC   24560.0830   1475.986   28060.8220     19.011577
  STOK       STOKE THERAPEUTICS INC    1870.1843    -20.590    1589.1683    -77.181559
  STRA      STRATEGIC EDUCATION INC    1842.1138    196.140    1794.9268      9.151253
  STRL  STERLING INFRASTRUCTURE INC    9395.7489    395.312    9354.9419     23.664705
  STRO          SUTRO BIOPHARMA INC      99.3169   -104.952     193.0989     -1.839878
  STRR     STAR EQUITY HOLDINGS INC      42.2438      1.715      52.8078     30.791720
  STRS       STRATUS PROPERTIES INC     192.4486    -21.940     276.8476    -12.618396
  STRT       STRATTEC SECURITY CORP     251.2662     26.987     177.9732      6.594775
   STT            STATE STREET CORP   36003.8528   7248.000  -71503.1472     -9.865225
  STTK            SHATTUCK LABS INC     230.9720    -51.408     155.3280     -3.021475
  STWD  STARWOOD PROPERTY TRUST INC    6673.8396   1396.220   28112.9926     20.135074
  STXS              STEREOTAXIS INC     219.2728    -20.433     211.2878    -10.340518
   STZ         CONSTELLATION BRANDS   31272.8715   3448.800   43318.2715     12.560390
   SUI          SUN COMMUNITIES INC   15301.2742    114.400   18973.4742    165.852047
   SUN                    SUNOCO LP    7173.1995   1006.000   21137.1995     21.011133
  SUPN SUPERNUS PHARMACEUTICALS INC    2855.6129     25.761    2587.9199    100.458829
   SVC     SERVICE PROPERTIES TRUST     309.2488    119.255    5418.7868     45.438655
  SVRA                   SAVARA INC    1233.5390   -123.547    1027.7510     -8.318705
  SWBI    SMITH & WESSON BRANDS INC     420.3778     25.397     510.1978     20.088900
  SWIM             LATHAM GROUP INC     741.4705     30.579     984.8025     32.205190
   SWK   STANLEY BLACK & DECKER INC   11516.0741   1234.600   17569.0741     14.230580
  SWKH            SWK HOLDINGS CORP     208.0512     26.027     197.8542      7.601883
  SWKS       SKYWORKS SOLUTIONS INC   11446.9260    590.100   11275.8260     19.108331
   SWX   SOUTHWEST GAS HOLDINGS INC    5779.3645    473.886    8710.7315     18.381492
   SXC           SUNCOKE ENERGY INC     609.5952     59.300    1224.4952     20.649160
   SXI   STANDEX INTERNATIONAL CORP    1876.5082    121.886    2372.0382     19.461121
   SXT   SENSIENT TECHNOLOGIES CORP    3971.1726    222.934    4684.0236     21.010809
  SYBT      STOCK YARDS BANCORP INC    1914.4662    242.210    1474.6612      6.088358
   SYF          SYNCHRONY FINANCIAL   28983.5820   5523.000   27922.5820      5.055691
   SYK                 STRYKER CORP  134437.2750   5871.000  146697.2750     24.986761
  SYNA                SYNAPTICS INC    2504.8393    -57.800    2935.2393    -50.782687
  SYPR         SYPRIS SOLUTIONS INC      56.1932     -6.606      75.6232    -11.447654
  SYRE       SPYRE THERAPEUTICS INC    2561.5044   -219.562    1804.9714     -8.220782
   SYY                   SYSCO CORP   36165.5470   3390.000   49573.5470     14.623465
     T                     AT&T INC  174811.5497  25627.000  315031.5497     12.292955
  TACT    TRANSACT TECHNOLOGIES INC      40.5040     -1.415      23.6320    -16.701060
  TALO             TALOS ENERGY INC    1857.0353   -555.527    2847.6703     -5.126070
   TAP     MOLSON COORS BEVERAGE CO    8906.0760   1660.700   14521.9760      8.744491
  TARS       TARSUS PHARMACEUTI INC    3484.3215    -70.969    3149.5305    -44.378961
  TAYD           TAYLOR DEVICES INC     116.1449      9.627      80.1549      8.326052
  TBBK                  BANCORP INC    2859.8096    372.481    3189.4846      8.562812
  TBCH            TURTLE BEACH CORP     269.1796     21.158     343.6386     16.241545
  TBHC   BRAND HOUSE COLLECTIVE INC      20.2017    -13.608     210.0237    -15.433840
   TBI                 TRUEBLUE INC     136.4409    -26.348     235.7329     -8.946899
  TBRG                TRUBRIDGE INC     330.7852     33.731     472.6782     14.013169
  TCBI TEXAS CAPITAL BANCSHARES INC    4006.7572    620.492    3089.2892      4.978774
  TCBK             TRICO BANCSHARES    1531.7090    224.166    1454.9240      6.490387
   TCI   TRANSCONTINENTAL RLTY INVS     506.4182     10.779     612.9752     56.867539
  TCMD   TACTILE SYSTEMS TECHNOLOGY     650.7310     29.770     583.2430     19.591636
  TCPC        BLACKROCK TCP CAPITAL     462.5706    173.465    1437.0386      8.284314
  TCRT     ALAUNOS THERAPEUTICS INC       7.5873     -4.225       6.2023     -1.468000
   TCX                   TUCOWS INC     249.1086    -18.641     878.7686    -47.141709
  TDAY             USA TODAY CO INC     757.6938     85.931    1801.5378     20.964935
   TDC                TERADATA CORP    2815.7000    240.000    2879.7000     11.998750
   TDG          TRANSDIGM GROUP INC   74304.6955   4207.000  101577.6955     24.144924
  TDOC           TELADOC HEALTH INC    1248.2050   -163.397    1507.2870     -9.224692
   TDS TELEPHONE & DATA SYSTEMS INC    4665.1030    -62.000    5299.3880    -85.474000
  TDUP                  THREDUP INC     811.7025    -20.676     815.4825    -39.441019
   TDW                TIDEWATER INC    2503.5787    277.259    2611.0587      9.417399
   TDY    TELEDYNE TECHNOLOGIES INC   23588.5758   1160.000   25878.2758     22.308858
  TEAM               ATLASSIAN CORP   53408.6082   -130.392   51710.7972   -396.579523
  TECH              BIO-TECHNE CORP    7973.3094    223.727    8255.1814     36.898458
  TECX     TECTONIC THERAPEUTIC INC     390.8747    -83.883     137.7657     -1.642355
  TELA                 TELA BIO INC      52.5548    -33.755      59.3638     -1.758667
  TENB         TENABLE HOLDINGS INC    2787.1285     16.701    2802.1275    167.782019
  TENX       TENAX THERAPEUTICS INC     113.5377    -56.385      15.9727     -0.283279
   TER                 TERADYNE INC   30212.3933    682.910   30173.6343     44.183910
  TERN       TERNS PHARMACEUTIC INC    4537.9300   -110.124    3519.8670    -31.962760
   TEX                   TEREX CORP    3464.3620    566.000    5405.3620      9.550110
   TFC        TRUIST FINANCIAL CORP   62126.1487   9679.000   95530.1487      9.869837
  TFIN        TRIUMPH FINANCIAL INC    1488.4020    129.318    1657.8560     12.819994
  TFSL           TFS FINANCIAL CORP    3696.7864    157.074    8155.5584     51.921759
   TFX                 TELEFLEX INC    5393.5578    294.104    7746.5788     26.339590
    TG                TREDEGAR CORP     249.4188     27.920     290.9608     10.421232
  TGEN                  TECOGEN INC     147.4392     -7.212     137.8242    -19.110399
  TGNA                    TEGNA INC    3126.2717    465.491    5436.3387     11.678719
   TGT                  TARGET CORP   62827.2450   5566.000   77940.2450     14.002919
  TGTX          TG THERAPEUTICS INC    4629.6719    123.324    4742.1009     38.452377
    TH      TARGET HOSPITALITY CORP     799.3740    -28.272     801.7220    -28.357456
   THC        TENET HEALTHCARE CORP   17279.1014   3439.000   28824.1014      8.381536
  THFF         FIRST FINANCIAL CORP     717.8500    132.833    1075.2290      8.094592
   THG  HANOVER INSURANCE GROUP INC    6470.0580    887.000    6438.1580      7.258352
   THO          THOR INDUSTRIES INC    4789.0767    342.261    5229.6267     15.279645
   THR   THERMON GROUP HOLDINGS INC     925.8176     80.404    1036.0836     12.885971
  THRM                 GENTHERM INC    1110.2306    107.704    1196.2216     11.106566
  THRY           THRYV HOLDINGS INC     265.0808     56.709     515.5488      9.091128
  TILE                INTERFACE INC    1616.3167    170.682    1819.4977     10.660162
  TIPT                  TIPTREE INC     691.0445    -46.724     719.2995    -15.394647
  TISI                     TEAM INC      64.0372     15.586     395.4792     25.374002
  TITN          TITAN MACHINERY INC     432.9000      5.850    1399.3000    239.196581
   TJX            TJX COS INC (THE)  139681.6899   6302.000  147124.6899     23.345714
   TKO       TKO GROUP HOLDINGS INC   16253.3030    966.837   19130.3790     19.786561
   TKR                    TIMKEN CO    5849.9796    562.400    7519.3796     13.370163
   TLF    TANDY LEATHER FACTORY INC      22.1200     -0.963      33.4130    -34.696781
  TLPH                 TALPHERA INC      56.2339    -13.484      42.3519     -3.140900
  TLRY            TILRAY BRANDS INC     450.6779   -123.550     523.0499     -4.233508
   TLS                TELOS CORP/MD     371.1423    -23.464     326.0213    -13.894532
  TLYS                  TILLY'S INC     130.5582    -49.849     277.7162     -5.571149
  TMDX        TRANSMEDICS GROUP INC    4168.7022    108.583    4199.6142     38.676535
  TMHC    TAYLOR MORRISON HOME CORP    5683.1332   1135.217    7194.5342      6.337585
   TMO THERMO FISHER SCIENTIFIC INC  218001.2585   8330.000  248747.2585     29.861616
   TMP      TOMPKINS FINANCIAL CORP    1040.2994     82.248    1595.2094     19.395115
  TMUS              T-MOBILE US INC  224751.2702  19657.000  341126.2702     17.353933
   TNC                   TENNANT CO    1315.3239     81.100    1539.7239     18.985498
  TNDM     TANDEM DIABETES CARE INC    1501.0362    -78.122    1657.7452    -21.219953
  TNET             TRINET GROUP INC    2801.4611    284.000    1762.4611      6.205849
   TNL       TRAVEL PLUS LEISURE CO    4447.4807    938.000    9780.4807     10.426952
  TNXP   TONIX PHARMACEUTICALS HLDG     199.7486   -125.703      -6.5794      0.052341
   TOL            TOLL BROTHERS INC   12792.8552   1769.835   14370.1702      8.119497
  TOMZ  TOMI ENVIRONMENTAL SOLUTINS      21.0158     -4.105      23.3538     -5.689111
  TONX              TON STRATEGY CO       6.4942    -11.644      -6.4498      0.553916
  TOON          KARTOON STUDIOS INC      27.2633    -16.996      33.6333     -1.978895
  TOVX        THERIVA BIOLOGICS INC       7.5088    -15.020      -2.9182      0.194288
  TOWN                    TOWNEBANK    2635.0287    393.831    1705.4927      4.330519
   TPB     TURNING POINT BRANDS INC    2073.9088    101.011    2160.1228     21.385025
   TPC            TUTOR PERINI CORP    3538.0528    231.961    3009.8198     12.975542
  TPCS           TECHPRECISION CORP      22.4296     -2.158      33.9986    -15.754680
   TPG                      TPG INC    9774.7978    708.316   11350.8618     16.025138
   TPH         TRI POINTE HOMES INC    2658.5541    301.813    2958.7501      9.803256
   TPL      TEXAS PACIFIC LAND CORP   19800.3724    592.161   19672.7564     33.221972
   TPR                 TAPESTRY INC   18273.2610   1399.500   21052.8610     15.043130
  TPVG TRIPLEPOINT VENTURE GWTH BDC     264.8111     68.781     686.5241      9.981304
    TR  TOOTSIE ROLL INDUSTRIES INC    2618.7572    100.939    2455.6102     24.327665
  TRAK               REPOSITRAK INC     359.2610      6.228     331.2020     53.179512
  TRAW             TRAWS PHARMA INC      32.4209    -22.326      11.0829     -0.496412
   TRC               TEJON RANCH CO     424.4811     -4.554     493.5291   -108.372661
  TREE              LENDINGTREE INC     730.9962     87.458    1089.5342     12.457799
  TREX                  TREX CO INC    3709.2540    257.961    3892.7810     15.090580
  TRGP         TARGA RESOURCES CORP   39605.1390   3331.200   56985.3390     17.106550
  TRIP              TRIPADVISOR INC    1666.7123    119.000    1882.7123     15.821112
  TRMB                  TRIMBLE INC   18490.6000    664.600   19798.3000     29.789798
  TRMK               TRUSTMARK CORP    2298.5174    407.231    2710.3444      6.655545
   TRN       TRINITY INDUSTRIES INC    2109.9120    358.400    7335.5120     20.467388
  TRNO          TERRENO REALTY CORP    6080.7121    197.415    7001.7631     35.467229
  TRNS                 TRANSCAT INC     693.5762     18.316     749.7862     40.936132
  TROW        PRICE (T. ROWE) GROUP   22376.6847   2369.400   19428.3847      8.199707
   TRS                  TRIMAS CORP    1333.9835     10.570    1809.0435    171.148865
  TRST         TRUSTCO BANK CORP/NY     745.1386    106.611     171.1566      1.605431
   TRT      TRIO-TECH INTERNATIONAL      23.3765      0.152       7.5855     49.904605
  TRTX       TPG RE FINANCE TRT INC     674.3266    240.187    3875.0676     16.133544
   TRU                   TRANSUNION   16498.3000    834.100   20800.4000     24.937537
  TRUP                TRUPANION INC    1621.9327     15.271    1377.1507     90.180781
   TRV            TRAVELERS COS INC   63088.0500   7995.000   60149.0500      7.523333
  TRVI       TREVI THERAPEUTICS INC    1606.3911    -49.328    1418.8841    -28.764274
  TSBK       TIMBERLAND BANCORP INC     262.5792     51.090      35.0112      0.685285
  TSCO            TRACTOR SUPPLY CO   26356.1202   1467.389   32104.8802     21.878916
  TSLA                    TESLA INC 1686899.7200   4849.000 1657170.7200    341.755150
  TSLX SIXTH STREET SPECIALTY LENDI    2056.9926    339.552    3780.5646     11.133978
   TSN       TYSON FOODS INC  -CL A   19167.9000   2287.000   27633.9000     12.083035
   TSQ         TOWNSQUARE MEDIA INC      84.9693     55.923     562.9963     10.067348
  TSSI                      TSS INC     195.0825     10.639     151.2095     14.212755
   TTC                      TORO CO    7315.1702    539.100    8015.2702     14.867873
   TTD               TRADE DESK INC   18066.0371    589.321   17199.3101     29.184960
  TTEC            TTEC HOLDINGS INC     174.8196     96.119    1093.6496     11.378079
  TTEK               TETRA TECH INC    8726.1328    603.607    9545.8308     15.814646
  TTGT               TECHTARGET INC     390.3714    -32.208     460.9974    -14.313133
   TTI    TETRA TECHNOLOGIES INC/DE    1256.6482     59.552    1414.4272     23.751128
  TTMI         TTM TECHNOLOGIES INC    7133.1510    267.531    7661.4470     28.637605
  TTWO   TAKE-TWO INTERACTIVE SFTWR   36703.9750   -469.700   39329.4750    -83.733181
  TULP         BLOOMIA HOLDINGS INC       8.9031     -0.615      75.4851   -122.740000
  TUSK  MAMMOTH ENERGY SERVICES INC      89.4623    -28.135     -40.7237      1.447439
  TVRD      TVARDI THERAPEUTICS INC      40.3383    -26.748       9.7283     -0.363702
  TVTX     TRAVERE THERAPEUTICS INC    3474.1678    -62.824    3480.1048    -55.394512
    TW         TRADEWEB MARKETS INC   22845.3674    842.229   20840.5144     24.744475
